10,10,0,"To solve the problem, we need to analyze each statement independently based on the information provided about the callable bond issued by Mudd Manufacturing Inc. and the putable bond issued by Precarious Builders. Both bonds have an option adjusted spread (OAS) of 135 basis points (bp).

### Definitions:
1. **Option Adjusted Spread (OAS)**: The spread that is adjusted for the value of embedded options in a bond. It reflects the yield spread over the benchmark yield curve (like Treasuries) after accounting for the cost of options.
2. **Nominal Spread**: The spread of the bond over a benchmark yield without adjusting for options.
3. **Z-Spread**: The spread that, when added to the yield curve of risk-free securities, makes the present value of the bond's cash flows equal to its market price.

### Analyzing Each Statement:

**A) Given a nominal spread for Precarious Builders of 110 bp, the option cost is -25 bp.**
- The OAS is calculated as the nominal spread minus the cost of the option. 
- If the nominal spread is 110 bp and the OAS is 135 bp, then:
  \[
  \text{OAS} = \text{Nominal Spread} - \text{Option Cost}
  \]
  \[
  135 = 110 - \text{Option Cost}
  \]
  Rearranging gives:
  \[
  \text{Option Cost} = 110 - 135 = -25 \text{ bp}
  \]
- This statement is **correct**.

**B) The cost of the call option on the Mudd bond is -15 bp.**
- The OAS for Mudd's bond is 135 bp. The nominal spread is not provided, but the cost of the call option would typically be a positive value. A negative cost would imply that the call option adds value, which is not typical. Therefore, this statement is likely **incorrect**.

**C) The Z-spread for Mudd's bond is based on the YTM.**
- The Z-spread is not directly based on the YTM; it is based on the bond's cash flows and the yield curve. Therefore, this statement is **incorrect**.

**D) The spread over the spot rates for a Treasury security similar to Mudd's bond is 145 bp.**
- The OAS is 135 bp, which means the Z-spread (spread over the benchmark yield curve) is higher than the OAS due to the cost of the call option. If the Z-spread is higher than the OAS, it cannot be 145 bp if the OAS is 135 bp. Therefore, this statement is **incorrect**.

### Conclusion:
The only correct statement is **A**.

Thus, the final answer is $\boxed{A}$."
11,11,0,"要解决这个财务问题，我们需要分析每个选项对甲公司在20×3年个别财务报表中确认对乙公司投资收益的影响。

1. **选项A：乙公司股东大会通过发放股票股利的议案**
   - 股票股利的发放不会影响甲公司对乙公司的投资收益，因为这只是股东权益的重新分配，甲公司持有的股权比例不会改变。因此，这个选项对甲公司的投资收益没有影响。

2. **选项B：甲公司将成本为50万元的产品以80万元出售给乙公司作为固定资产**
   - 甲公司与乙公司之间的交易是以高于成本的价格进行的，这会导致甲公司确认销售收入，但由于甲公司与乙公司是共同控制的关系，甲公司在确认投资收益时需要考虑乙公司的利润。因此，这笔交易会影响甲公司的投资收益。

3. **选项C：投资时甲公司投资成本小于应享有乙公司可辨认净资产公允价值的份额**
   - 如果甲公司的投资成本低于其应享有的乙公司可辨认净资产的公允价值，这意味着甲公司在投资时可能会确认投资收益。这种情况会影响甲公司的投资收益确认。

4. **选项D：乙公司将账面价值200万元的专利权作价360万元出售给甲公司作为无形资产**
   - 乙公司以高于账面价值的价格将专利权出售给甲公司，这会导致乙公司确认收益。由于甲公司持有乙公司的股权，乙公司的收益会影响甲公司确认的投资收益。因此，这个选项也会影响甲公司的投资收益。

综上所述，选项B、C和D都会对甲公司20×3年个别财务报表中确认对乙公司投资收益产生影响，而选项A不会。

因此，最终答案是：$\boxed{B}$、$\boxed{C}$、$\boxed{D}$。"
12,12,0,"为了解决这个财务问题，我们需要分析甲公司与乙公司之间的非货币性资产交换的损益影响。以下是详细的步骤：

1. **确定甲公司换出设备的账面价值**：
   - 设备的原价为1,000万元。
   - 已计提折旧250万元。
   - 计提减值准备50万元。
   - 设备的账面价值 = 原价 - 已计提折旧 - 减值准备 = 1,000 - 250 - 50 = 700万元。

2. **确定甲公司换出设备的公允价值**：
   - 设备的公允价值为800万元。

3. **计算甲公司换出设备的增值税**：
   - 应缴纳的增值税为104万元。

4. **计算甲公司在交换中支付的现金**：
   - 甲公司另向乙公司支付银行存款46万元。

5. **计算甲公司此次交易的损益**：
   - 损益 = 公允价值 - 账面价值 - 增值税 - 现金支付
   - 损益 = 800万元 - 700万元 - 104万元 - 46万元
   - 损益 = 800 - 700 - 104 - 46 = -50万元。

6. **考虑到该交易具有商业实质**，根据会计准则，非货币性资产交换的损益应当确认。由于损益为负值，表示甲公司在此次交易中并没有获得收益。

7. **最终确认损益影响金额**：
   - 由于损益为负50万元，表示甲公司在此次交易中损失了50万元。

根据以上分析，甲公司该项非货币性资产交换对当期损益的影响金额为0万元（因为损益为负值，且在会计上不确认负损益）。

因此，答案是 $\boxed{C}$。"
13,13,0,"To analyze the financial data provided for Matrix, Inc. from 2000 to 2001, we will evaluate each statement based on the changes in the common size income statement.

1. **Cost of Goods Sold (COGS)**:
   - 2000: 55%
   - 2001: 60%
   - This indicates that the cost of goods sold as a percentage of sales has increased from 55% to 60%. This suggests that the cost per unit of inventory has indeed increased, as a higher percentage of sales is being consumed by COGS.

2. **Sales Volume**:
   - The sales percentage remains constant at 100% for both years. This indicates that the sales volume itself has not changed. Therefore, this statement is not true.

3. **Interest Expense**:
   - Interest Expense in 2000: 15%
   - Interest Expense in 2001: 7%
   - The interest expense as a percentage of sales has decreased from 15% to 7%. This indicates that interest expense per dollar of sales has indeed declined.

4. **Income Tax Expense**:
   - Income Tax Expense in 2000: 7%
   - Income Tax Expense in 2001: 13%
   - The income tax expense as a percentage of earnings before taxes has increased from 7% to 13%. This indicates that the tax rate has increased.

Now, let's summarize the findings:
- A) Cost per unit of inventory has increased. **(True)**
- B) Sales volume is steady. **(False)**
- C) Interest expense per dollar of sales has declined. **(True)**
- D) Tax rates have increased. **(True)**

Since the question asks for the analysis of the data and we need to select one option that is true, we can see that options A, C, and D are true. However, since we need to choose one, we will select the one that is most directly supported by the data.

The most relevant and clear statement based on the provided data is:

C) Interest expense per dollar of sales has declined.

Thus, the final answer is $\boxed{C}$."
14,14,0,"要判断哪些资产属于企业资产范围，我们需要分析每个选项。

A. 企业销售形成的一笔应收账款  
应收账款是企业因销售商品或提供服务而产生的债权，属于企业的流动资产。因此，这个选项属于企业资产范围。

B. 企业筹建期间发生的开办费  
开办费是企业在筹建期间发生的费用，通常在企业正式运营后会被视为资产，但在筹建期间并不构成企业的资产。因此，这个选项不属于企业资产范围。

C. 企业盘亏的存货  
盘亏的存货意味着企业的存货减少，且这部分存货已经不再具备经济价值，因此不再被视为企业的资产。因此，这个选项不属于企业资产范围。

D. 企业融资租出的一台设备  
融资租赁中，租出设备的所有权通常仍然属于出租方，而不是承租方。因此，这个设备不属于企业的资产范围。

综上所述，只有选项A符合企业资产的定义。

最终答案是 $\boxed{A}$。"
15,15,0,"我们来逐一分析每个选项，找出关于所有者权益的错误表述。

A. 企业宣告分配现金股利会减少所有者权益  
- 现金股利的宣告会导致企业的留存收益减少，因为企业需要从留存收益中支付现金股利。因此，所有者权益会减少。这个表述是正确的。

B. 企业宣告分配股票股利不会影响所有者权益  
- 股票股利的宣告会将留存收益转为实收资本，虽然总的所有者权益金额不变，但结构发生了变化。因此，所有者权益的总额不受影响，这个表述是正确的。

C. 企业以当年实现的利润弥补以前年度亏损时，作利润分配的相反分录  
- 当企业用当年利润弥补以前年度亏损时，实际上是将利润转入留存收益，而不是作利润分配的相反分录。这个表述是错误的。

D. 企业提取的盈余公积可以用于弥补亏损  
- 盈余公积可以用于弥补亏损，这是符合会计原则的。因此，这个表述是正确的。

综上所述，错误的表述是选项 C。

最终答案是 $\boxed{C}$。"
16,16,0,"在会计中，试算平衡关系是指借方和贷方的发生额或余额之间的关系。我们逐一分析选项：

A. **全部账户本期借方发生额合计=全部账户本期贷方发生额合计**
- 这是正确的，因为在会计中，所有账户的借方发生额总和必须等于贷方发生额总和，以确保会计等式的平衡。

B. **全部账户借方期末（初）余额合计=全部账户贷方期末（初）余额合计**
- 这个说法不一定正确。借方和贷方的期末余额可能不相等，因为它们可能受到不同交易的影响。借方和贷方的余额是基于各个账户的期初余额和本期发生额计算的。

C. **负债类账户借方发生额合计=负债类账户贷方发生额合计**
- 这个说法是错误的。负债类账户的借方发生额通常表示减少负债，而贷方发生额表示增加负债。因此，负债类账户的借方和贷方发生额不一定相等。

D. **资产类账户借方发生额合计=资产类账户贷方发生额合计**
- 这个说法也是错误的。资产类账户的借方发生额表示资产的增加，而贷方发生额表示资产的减少。因此，资产类账户的借方和贷方发生额不一定相等。

综上所述，只有选项A能够正确反映试算平衡关系。

最终答案是：$\boxed{A}$"
17,17,0,"为了计算甲公司当月12日结存A产成品的账面余额，我们需要逐步分析和计算。

1. **月初库存情况**：
   - 月初库存A产成品数量：1,000台
   - 月初账面余额：8,000万元
   - 月初在产品数量：400台
   - 月初在产品账面余额：600万元

2. **当月完工情况**：
   - 10日完工入库数量：2,000台
   - 月初至完工日的生产成本：15,400万元（包括停工损失300万元）

3. **计算完工产品的成本**：
   - 完工产品的总成本 = 月初至完工日的生产成本 = 15,400万元
   - 完工产品数量 = 2,000台
   - 每台完工产品的成本 = 总成本 / 完工数量 = 15,400万元 / 2,000台 = 7,700万元/台

4. **计算当月12日的销售情况**：
   - 12日销售A产成品数量：2,500台
   - 销售的产品包括月初库存和完工产品。

5. **计算销售的成本**：
   - 月初库存的成本 = 8,000万元 / 1,000台 = 8,000万元/台
   - 销售的2,500台中，先用完工产品（2,000台），再用月初库存（500台）。
   - 完工产品的成本 = 2,000台 * 7,700万元/台 = 15,400万元
   - 月初库存的成本 = 500台 * 8,000万元/台 = 4,000万元
   - 销售的总成本 = 完工产品的成本 + 月初库存的成本 = 15,400万元 + 4,000万元 = 19,400万元

6. **计算结存A产成品的账面余额**：
   - 销售后剩余的A产成品数量 = 月初库存 + 完工数量 - 销售数量 = 1,000台 + 2,000台 - 2,500台 = 500台
   - 剩余的A产成品的账面余额 = (月初库存的账面余额 + 完工产品的账面余额) - 销售的成本
   - 完工产品的账面余额 = 15,400万元
   - 剩余的账面余额 = (8,000万元 + 15,400万元) - 19,400万元 = 4,000万元

因此，甲公司当月12日结存A产成品的账面余额为 $\boxed{C}$。"
18,18,0,"在这个问题中，我们需要确定哪些费用不属于外购生产性生物资产的成本。根据会计准则，外购生产性生物资产的成本通常包括以下几个方面：

1. **购买价款**：这是购买生物资产时支付的金额，显然属于成本。
2. **运输费**：将生物资产运输到使用地点的费用，通常也被视为成本的一部分。
3. **间接归属于购买生产性生物资产的其他支出**：这类支出如果与购买生物资产直接相关，也应计入成本。
4. **保险费**：保险费通常是为了保护资产而支付的费用，但在购买时并不直接构成资产的成本。

根据以上分析，保险费（D）并不直接构成外购生产性生物资产的成本，而是后续维护费用。因此，正确答案是：

\(\boxed{D}\)"
19,19,0,"To determine which statement regarding price-weighted indexes is FALSE, let's analyze each option step by step.

A) **Adjusting for stock splits places a downward bias on the index.**
- In a price-weighted index, when a stock splits, its price decreases, which can lead to a lower index value if not adjusted properly. However, the adjustment is made to maintain the index level, so this statement is misleading. Adjusting for stock splits does not inherently place a downward bias on the index; it is meant to keep the index consistent. Thus, this statement is likely FALSE.

B) **Successful stocks will lose weight within the index due to simply splitting their stocks.**
- In a price-weighted index, the weight of a stock is determined by its price. If a successful stock splits, its price decreases, which means it will have a lower weight in the index. This statement is TRUE.

C) **If you build your portfolio by buying an equal number of shares of each stock, you should measure your performance against a price-weighted index.**
- A price-weighted index is not appropriate for a portfolio constructed by buying an equal number of shares of each stock, as the index weights are based on stock prices, not the number of shares. Therefore, this statement is FALSE.

D) **Firms with greater market capitalization have a greater impact on the index than do firms with lower market capitalization.**
- This statement is FALSE in the context of price-weighted indexes. In a price-weighted index, the impact is based solely on stock prices, not market capitalization. Therefore, firms with higher market capitalization do not necessarily have a greater impact on the index.

Now, we have identified that both A and C are misleading, but C is explicitly incorrect in the context of how price-weighted indexes work. 

Thus, the FALSE statement is:

C) If you build your portfolio by buying an equal number of shares of each stock, you should measure your performance against a price-weighted index.

Therefore, the final answer is $\boxed{C}$."
20,20,0,"在这个问题中，我们需要分析每个选项关于外币财务报表折算的会计处理的正确性。

A. 合并报表中各子公司之间实质上构成对另一子公司投资的外币货币性项目，产生的汇兑差额应由少数股东承担。
- 这个说法不正确。汇兑差额通常由母公司和全体股东共同承担，而不是仅由少数股东承担。

B. 以母公司记账本位币反映的实质上构成对境外经营子公司净投资的外币货币性项目，其产生的汇兑差额在合并财务报表中应转入其他综合收益。
- 这个说法是正确的。根据会计准则，外币净投资的汇兑差额应计入其他综合收益。

C. 在合并财务报表中对境外经营子公司产生的外币报表折算差额应在归属于母公司的所有者权益中单列外币报表折算差额项目反映。
- 这个说法也是正确的。外币报表折算差额通常会在所有者权益中单独列示。

D. 以母、子公司记账本位币以外的货币反映的实质上构成对境外经营子公司净投资的外币货币性项目，其产生的汇兑差额在合并财务报表中转入当期财务费用。
- 这个说法不正确。汇兑差额通常不会直接计入当期财务费用，而是会计入其他综合收益或所有者权益。

综上所述，选项B和C是正确的，但题目要求选择一个正确的选项。根据会计准则，B选项更符合外币财务报表折算的处理。

因此，最终答案是 $\boxed{B}$。"
21,21,0,"根据会计谨慎性原则，企业在确认资产和负债时应当谨慎，尤其是在面对不确定性时。我们逐项分析甲公司的会计处理是否符合会计谨慎性要求。

A. 甲公司将附有强制付息义务的优先股确认为负债  
- 这种处理是符合会计谨慎性原则的，因为优先股具有强制付息义务，实际上类似于负债，应该在负债中确认。

B. 甲公司对其产品质量向保险公司投保，估计很可能得到的赔偿金额为 300 万元，甲公司将其确认为资产  
- 这种处理不符合会计谨慎性原则。虽然预计可能获得赔偿，但在未实际收到赔偿之前，不应将其确认为资产。

C. 甲公司对应收账款计提坏账准备  
- 这种处理符合会计谨慎性原则。计提坏账准备是为了反映可能的损失，符合谨慎性要求。

D. 甲公司对销售的A产品估计的退货率为10%，并以此为基础确认预计负债  
- 这种处理符合会计谨慎性原则。预计负债的确认是基于合理的估计，反映了未来可能的经济流出。

综上所述，符合会计谨慎性要求的会计处理有 A、C 和 D。

因此，正确答案是：$\boxed{ACD}$。"
